id,polarity,score
823642818153447424,Negative,-0.325
823641056717606912,Positive,0.375
823643203769405442,Neutral,0.0
823643259859849216,Negative,-0.25
823643296677433345,Negative,-0.25
823643518446903297,Positive,0.45
823643543793176577,Neutral,0.0
823643697757597696,Negative,-0.325
823644027660668930,Positive,0.375
823644152852312064,Neutral,0.0
823644179754602499,Neutral,0.0
823644673621295105,Negative,-0.125
823644708979277824,Negative,-0.325
823644709369286656,Negative,-0.325
823645094658064384,Negative,-0.325
823645123812720640,Negative,-0.325
823645145874726912,Positive,0.9
823645351169191937,Neutral,0.0
823645401894908000,Neutral,0.0
823645415899889664,Positive,0.125
823645469939273729,Neutral,0.0
823645586796740610,Neutral,0.0
823645626411970560,Negative,-0.325
823645852484833282,Negative,-0.125
823646045091594240,Negative,-0.325
823646269365243910,Negative,-0.325
823646541881688064,Positive,0.125
823646747939471362,Negative,-0.325
823646759268323328,Positive,0.125
823646853090725888,Negative,-0.325
823646907499167750,Negative,-0.325
823646995399196672,Neutral,0.0
823647281626939392,Negative,-0.325
823647580106162178,Negative,-0.325
823647788084985857,Negative,-0.325
823648037050445824,Negative,-0.325
823648412528771072,Positive,0.25
823648652287733761,Positive,1.0
823648681928916993,Negative,-0.375
823648718549372928,Negative,-0.325
823648859721265155,Negative,-0.325
823648939224297474,Negative,-0.325
823648982639542274,Neutral,0.0
823649281001353217,Neutral,0.0
823649355450220544,Neutral,0.0
823649364006629376,Negative,-0.325
823649423632658432,Positive,0.7
823649519225204738,Negative,-0.325
823649758287958016,Neutral,0.0
823649924495605761,Positive,0.7
823649949019729922,Neutral,0.0
823650020662583310,Positive,0.25
823650161540923393,Negative,-0.325
823650174107086848,Negative,-0.125
823650204205256705,Positive,0.7
823650216645627904,Neutral,0.0
823650220009472001,Negative,-0.125
823650261201784834,Neutral,0.0
823650562243633152,Neutral,0.0
823650599132688384,Negative,-0.325
823650599270948864,Positive,0.125
823650606107590656,Negative,-0.5
823650756238647298,Neutral,0.0
823650796533186560,Positive,0.25
823650631118241793,Positive,0.125
823650889902723072,Neutral,0.0
823651282997153793,Positive,0.5
823651370628771841,Negative,-0.325
823651906576785408,Negative,-0.75
823651963162214400,Positive,1.0
823652118108246017,Negative,-0.125
823652308462563328,Negative,-0.325
823652482530312192,Negative,-0.325
823652504441393152,Negative,-0.125
823652548313837568,Positive,0.25
823652555242737664,Negative,-0.125
823652565376040960,Negative,-0.325
823652571546062852,Negative,-0.575
823652665926287364,Positive,0.375
823652726072606721,Neutral,0.0
823652811003011072,Neutral,0.0
823653130629943296,Positive,0.125
823653516359139330,Neutral,0.0
823653709406052352,Negative,-0.125
823653732198060033,Neutral,0.0
823653149902716928,Negative,-0.375
823653763223171073,Negative,-0.125
823653795389460482,Positive,0.125
823653841920892929,Negative,-0.25
823653858635182080,Neutral,0.0
823653885919170560,Negative,-0.25
823653987413094404,Negative,-0.325
823654129306202112,Neutral,0.0
823654247963230208,Negative,-0.125
823654507674501121,Positive,0.25
823654779750641664,Negative,-0.325
823655116813303812,Negative,-0.9
823655542769889280,Positive,0.5
823656014457270272,Positive,0.375
823656035588182020,Negative,-0.325
823656064314908672,Negative,-0.125
823656576544219137,Positive,0.375
823655304076214272,Positive,0.375
823656862922903552,Neutral,0.0
823657097573363713,Negative,-0.325
823657210555277312,Neutral,0.0
823657615657992193,Neutral,0.0
823657816531476484,Negative,-0.325
823658666284957696,Positive,0.25
823658810984333312,Positive,1.0
823658910628319234,Neutral,0.0
823659599228059648,Positive,0.25
823659873393119233,Positive,0.5
823659903986368512,Neutral,0.0
823660090964242437,Negative,-0.325
823660178939658240,Negative,-0.325
823660310120853504,Positive,0.5
823661037052395520,Neutral,0.0
823661129452978177,Neutral,0.0
823661176647221248,Neutral,0.0
823661260155867137,Negative,-0.325
823661327038246912,Positive,0.325
823661597914644486,Neutral,0.0
823661724607791105,Neutral,0.0
823661901188136960,Neutral,0.0
823661920398012417,Neutral,0.0
823661977201426433,Neutral,0.0
823662162518441985,Neutral,0.0
823662194705465344,Neutral,0.0
823662767857172480,Neutral,0.0
823662875008991232,Negative,-0.325
823662966545453056,Negative,-0.75
823662972589527041,Neutral,0.0
823663059868729346,Neutral,0.0
823663273304293377,Neutral,0.0
823663396184850435,Positive,0.325
823663478472929281,Positive,1.325
823663712540196864,Neutral,0.0
823663728327532546,Neutral,0.0
823664080271671299,Negative,-0.125
823664161515302912,Neutral,0.0
823664238770130950,Neutral,0.0
823664254108729345,Positive,1.0
823664298438328320,Positive,0.625
823664551312793600,Negative,-0.325
823664605343940609,Neutral,0.0
823664779793465344,Neutral,0.0
823665186993307660,Neutral,0.0
823665202516332544,Positive,0.375
823665544440246272,Positive,1.325
823665557618692096,Negative,-0.375
823665592607641600,Positive,0.375
823665624677236736,Positive,1.325
823666027619753984,Negative,-0.325
823666390141988864,Negative,-0.125
823666398194962432,Neutral,0.0
823666458374897665,Neutral,0.0
823666515430019072,Negative,-0.375
823666541799636992,Neutral,0.0
823667149025771520,Positive,0.5
823667359231643648,Neutral,0.0
823667623690899456,Negative,-0.325
823667671313121280,Neutral,0.0
823667673825476608,Neutral,0.0
823667771238072320,Negative,-0.325
823667951626780673,Neutral,0.0
823667970106949632,Neutral,0.0
823668009109716993,Negative,-0.325
823668013069111296,Neutral,0.0
823668029779156993,Neutral,0.0
823668050893373441,Neutral,0.0
823668546857291780,Neutral,0.0
823668889489969152,Neutral,0.0
823668932577882112,Positive,0.375
823668995366776832,Neutral,0.0
823669057492840454,Positive,1.375
823669232193929216,Negative,-0.325
823669353342242817,Neutral,0.0
823669447084883969,Neutral,0.0
823669768389586948,Neutral,0.0
823669922265853952,Positive,0.25
823670071616802818,Negative,-0.375
823670153917308928,Neutral,0.0
823670635184488449,Neutral,0.0
823670682118656000,Negative,-0.125
823670764016635905,Neutral,0.0
823671120016588800,Positive,1.125
823671137297113089,Positive,1.0
823671256000196608,Positive,0.625
823671413823377410,Positive,1.0
823671553770524674,Negative,-0.325
823671627489669120,Negative,-0.325
823671674021310465,Positive,1.0
823671723241439232,Positive,1.125
823671743319375872,Positive,0.75
823671799267426305,Neutral,0.0
823672428782043136,Negative,-0.325
823672778834354176,Negative,-0.325
823672954814955521,Positive,1.125
823673220821819396,Negative,-0.325
823673233333436416,Positive,1.125
823673925183950849,Positive,0.125
823674178607939587,Neutral,0.0
823674622805676032,Neutral,0.0
823675586375651330,Negative,-0.325
823675620894744576,Neutral,0.0
823675883370192897,Negative,-0.325
823676993061404672,Negative,-0.325
823677152226906114,Neutral,0.0
823677228911390721,Neutral,0.0
823677323530498048,Negative,-0.325
823677632764145664,Neutral,0.0
823677968136421376,Neutral,0.0
823677993075769344,Positive,0.25
823678138131644416,Negative,-0.325
823678501622530048,Neutral,0.0
823678601123995648,Neutral,0.0
823678676957073408,Neutral,0.0
823678292519571456,Positive,0.375
823678786688274432,Neutral,0.0
823679055232991237,Positive,1.4
823679112271183874,Neutral,0.0
823679515968864257,Neutral,0.0
823679721770799110,Neutral,0.0
823679735645536257,Neutral,0.0
823679924556926976,Neutral,0.0
823679947650777088,Neutral,0.0
823680404083376131,Neutral,0.0
823680450753339394,Neutral,0.0
823680501668057089,Neutral,0.0
823680601777729536,Positive,0.875
823680670132293633,Neutral,0.0
823681252758798336,Neutral,0.0
823681323814555650,Neutral,0.0
823681360376266752,Neutral,0.0
823681413014765568,Neutral,0.0
823681517046132736,Positive,0.125
823681520644681728,Neutral,0.0
823681702249820161,Neutral,0.0
823682032693866497,Negative,-0.325
823682148506988544,Negative,-0.375
823682289401892865,Neutral,0.0
823682724900851712,Positive,1.0
823683172567130112,Negative,-0.575
823683214032203777,Neutral,0.0
823683236677189632,Negative,-0.125
823683501958594561,Neutral,0.0
823683502654844928,Neutral,0.0
823683571944751105,Neutral,0.0
823683719030394880,Positive,0.25
823684155661754372,Neutral,0.0
823684290273636352,Negative,-0.325
823684293008441344,Neutral,0.0
823684824384892928,Neutral,0.0
823685844598984706,Neutral,0.0
823686007832846337,Positive,0.5
823686555856314368,Neutral,0.0
823686666401542144,Negative,-0.325
823686721061683200,Neutral,0.0
823686904503635969,Neutral,0.0
823687461264064514,Neutral,0.0
823687745121951744,Neutral,0.0
823687898641866752,Negative,-0.325
823687924231323649,Neutral,0.0
823687955680202752,Neutral,0.0
823688111276355584,Neutral,0.0
823688319787790336,Neutral,0.0
823688458505961472,Neutral,0.0
823688488730116096,Positive,0.375
823689429399273473,Negative,-0.125
823689478308925440,Neutral,0.0
823689730768310272,Neutral,0.0
823690272269799424,Neutral,0.0
823690494110760961,Positive,0.25
823691102431498241,Neutral,0.0
823691286821634049,Positive,0.375
823691348138147841,Neutral,0.0
823691841979711488,Negative,-0.325
823692764982497280,Neutral,0.0
823693030591000582,Positive,0.375
823693499174387712,Neutral,0.0
823693683719622656,Negative,-0.375
823693882902843392,Neutral,0.0
823694081058598916,Neutral,0.0
823694989389664256,Neutral,0.0
823695013435572225,Neutral,0.0
823695270437388290,Neutral,0.0
823695650751594496,Neutral,0.0
823695689775534082,Negative,-0.325
823696057536221184,Positive,0.375
823696292664799235,Neutral,0.0
823696503558602753,Neutral,0.0
823696763991236608,Negative,-0.125
823696831037083648,Positive,0.25
823696919193075712,Negative,-0.125
823696966848651264,Neutral,0.0
823697005067255810,Neutral,0.0
823697090895298560,Neutral,0.0
823697126878126080,Neutral,0.0
823697151779741697,Neutral,0.0
823697139414904832,Neutral,0.0
823697409184124928,Neutral,0.0
823697416469839872,Neutral,0.0
823697421096128512,Negative,-0.325
823698138661797893,Negative,-0.325
823698352038506496,Positive,0.25
823698495492198400,Positive,0.125
823698757183295490,Positive,0.125
823698840083632128,Positive,0.375
823699221408841729,Neutral,0.0
823699255667855360,Neutral,0.0
823699284197593088,Neutral,0.0
823699326434156547,Neutral,0.0
823699345119789056,Neutral,0.0
823699353231654913,Neutral,0.0
823699454343737344,Neutral,0.0
823699467048288257,Neutral,0.0
823699493375905792,Negative,-0.325
823699530650681344,Neutral,0.0
823699549411688448,Neutral,0.0
823700441590628353,Positive,0.9
823700455201112065,Neutral,0.0
823700497991434243,Neutral,0.0
823700638232145920,Positive,1.375
823701067938590721,Positive,0.375
823701594088869890,Positive,0.25
823701835500371968,Negative,-0.325
823702341140422657,Neutral,0.0
823702967639560192,Negative,-0.125
823703110069538816,Negative,-0.65
823703320225120257,Positive,1.0
823703884552171521,Neutral,0.0
823704289717682177,Neutral,0.0
823706739711365121,Neutral,0.0
823706773836230656,Neutral,0.0
823706810888622080,Positive,3.9250000000000003
823707127348916224,Negative,-0.125
823708860108062720,Negative,-0.125
823710672068497409,Positive,0.625
823711319715094530,Neutral,0.0
823712084856893444,Positive,0.125
823712086345674753,Neutral,0.0
823712097053896704,Neutral,0.0
823712285353013256,Positive,0.125
823712929077989377,Positive,0.25
823713227947307008,Neutral,0.0
823713258490236929,Negative,-0.325
823713288085209088,Neutral,0.0
823714051490533377,Positive,0.625
823714554966376448,Neutral,0.0
823715299446943745,Positive,0.375
823715993914634240,Negative,-0.125
823715999665061888,Positive,0.25
823716008666005507,Positive,0.5
823716027011833860,Positive,1.25
823716195190902786,Neutral,0.0
823716543116800000,Negative,-0.325
823716792229040130,Neutral,0.0
823716896327528449,Negative,-0.125
823717005417185282,Neutral,0.0
823717463758110720,Neutral,0.0
823717581001551875,Negative,-0.125
823717842755325952,Neutral,0.0
823718080530542592,Positive,0.625
823718322722074625,Neutral,0.0
823719355166969862,Positive,0.25
823719577070747648,Negative,-0.825
823719600848183296,Neutral,0.0
823719604417691648,Positive,0.375
823720763404550144,Positive,1.25
823720976915562496,Negative,-0.325
823721085694787585,Negative,-0.325
823721791466205186,Neutral,0.0
823721805802246144,Neutral,0.0
823722397350043648,Negative,-0.125
823722478904033282,Negative,-0.125
823722542158352384,Negative,-0.125
823722595556044800,Positive,1.25
823722848812486656,Negative,-0.375
823723037094617088,Negative,-0.125
823723086755151872,Negative,-0.125
823723243026714624,Neutral,0.0
823723388480782336,Positive,0.825
823724509538746372,Neutral,0.0
823724997394853889,Negative,-0.125
823725407845412866,Positive,0.25
823725542402707456,Neutral,0.0
823726583139729409,Negative,-0.325
823727135147913216,Positive,0.375
823727152730406913,Negative,-0.825
823727495681806336,Neutral,0.0
823728661001928704,Positive,0.625
823728670623858688,Negative,-0.825
823729044999077889,Positive,0.625
823729053333094400,Positive,0.625
823729858136027137,Negative,-0.25
823730886055260161,Neutral,0.0
823731161889443840,Negative,-0.125
823732065229295617,Positive,0.875
823733050228015104,Positive,0.25
823733454219202560,Positive,1.375
823733864552169474,Negative,-0.325
823733990800654336,Neutral,0.0
823735220042166272,Positive,0.25
823735703221596162,Positive,0.25
823735786675769344,Positive,0.375
823736110442541057,Negative,-0.125
823737061278707712,Neutral,0.0
823737506999005190,Negative,-0.325
823737740143579136,Neutral,0.0
823738124236886021,Neutral,0.0
823738293380595713,Neutral,0.0
823739662183370752,Neutral,0.0
823739735533228032,Positive,0.25
823740686319185920,Neutral,0.0
823741018336096258,Neutral,0.0
823741252931821569,Neutral,0.0
823741682042683392,Neutral,0.0
823742125787508736,Neutral,0.0
823742253596295168,Negative,-0.45
823742875796209664,Positive,0.625
823743068633497602,Positive,0.375
823743460524040192,Neutral,0.0
823743487589974016,Negative,-0.75
823743669412892672,Negative,-0.375
823743733904482306,Neutral,0.0
823743736681091072,Neutral,0.0
823744172800806912,Negative,-0.325
823744461159079941,Neutral,0.0
823744549558349824,Neutral,0.0
823745105710419968,Neutral,0.0
823745375626526720,Negative,-0.325
823746837345685504,Neutral,0.0
823746843918159872,Neutral,0.0
823746889833070592,Neutral,0.0
823748131061923840,Neutral,0.0
823748704226181120,Negative,-0.75
823748705148878849,Negative,-0.375
823749763589959682,Neutral,0.0
823749903541268480,Negative,-0.325
823750471210962945,Neutral,0.0
823750596587032576,Neutral,0.0
823750826162327554,Neutral,0.0
823750969460670464,Positive,1.0
823752077906038784,Positive,0.5
823752814694375428,Neutral,0.0
823753675780792320,Negative,-0.375
823754446362570752,Positive,0.825
823756021013315585,Negative,-0.325
823756870150144000,Negative,-0.325
823756925296742400,Negative,-0.125
823757252746047488,Neutral,0.0
823757593764134917,Neutral,0.0
823758257546285056,Positive,0.75
823759648499109888,Positive,0.125
823761428872040449,Neutral,0.0
823761455728263168,Positive,0.325
823761608052654080,Negative,-0.325
823761759966261248,Negative,-0.375
823763315759452160,Positive,0.375
823763521645191172,Neutral,0.0
823763669020540933,Positive,0.775
823763876399484928,Neutral,0.0
823764571261374464,Neutral,0.0
823764806020825088,Positive,0.125
823765144157192193,Negative,-0.75
823765267662704641,Neutral,0.0
823765552791490560,Neutral,0.0
823765621498408961,Neutral,0.0
823765688355614720,Positive,0.125
823766432349462528,Neutral,0.0
823766550314385408,Neutral,0.0
823767391813468160,Neutral,0.0
823767516304412672,Neutral,0.0
823767627218747392,Neutral,0.0
823767632998465540,Neutral,0.0
823767925580595200,Positive,1.375
823768410550988801,Neutral,0.0
823768425696727041,Negative,-0.325
823769507000881152,Neutral,0.0
823769704544210944,Neutral,0.0
823770632055877634,Neutral,0.0
823771835011624960,Negative,-0.625
823772056680591360,Positive,0.375
823772554645172224,Neutral,0.0
823772641471430656,Negative,-0.375
823773006455599104,Neutral,0.0
823775037673078784,Neutral,0.0
823775350966681600,Neutral,0.0
823775832288194560,Positive,0.25
823776148765241345,Neutral,0.0
823776173385773056,Neutral,0.0
823776450578907136,Neutral,0.0
823776510855225344,Neutral,0.0
823776588152049665,Negative,-0.325
823777126809800704,Neutral,0.0
823778111112101888,Negative,-0.325
823778134465970176,Neutral,0.0
823778151083950080,Positive,0.375
823779668235026433,Positive,1.375
823779826922385408,Neutral,0.0
823779949828050944,Negative,-0.325
823780811329699842,Negative,-0.125
823780820334702592,Negative,-0.325
823780928111538177,Negative,-0.325
823781773200990212,Neutral,0.0
823782517564174336,Neutral,0.0
823782913040928768,Neutral,0.0
823782929390272513,Negative,-0.325
823783179584671745,Positive,0.625
823783206457634816,Neutral,0.0
823783660587536384,Negative,-0.325
823783771493330945,Neutral,0.0
823784376425123840,Neutral,0.0
823784430988890112,Neutral,0.0
823785525710557184,Positive,0.625
823785563862011904,Positive,0.375
823785717335781376,Neutral,0.0
823786169175592961,Negative,-0.325
823786736291610624,Negative,-0.325
823786851836297216,Neutral,0.0
823787105998381056,Neutral,0.0
823787140370886656,Negative,-0.325
823899958269059072,Negative,-0.325
823900312326938624,Positive,0.25
823900339459866625,Neutral,0.0
823900418631553024,Neutral,0.0
823900710492315648,Positive,1.0
823900747125366784,Positive,0.25
823901545821589504,Neutral,0.0
823901733646569473,Positive,1.0
823902266851786753,Negative,-0.125
823902341690593281,Negative,-0.125
823902360929902593,Negative,-0.125
823902375979065345,Negative,-0.125
823902382677323777,Neutral,0.0
823902429460791296,Negative,-0.125
823902453166993408,Negative,-0.125
823902469323456513,Negative,-0.125
823902505629347842,Negative,-0.325
823902544913043457,Negative,-0.125
823902628337897472,Negative,-0.125
823902641591881728,Negative,-0.125
823902693999550464,Negative,-0.125
823902827638624256,Negative,-0.125
823902882252681218,Negative,-0.125
823902916201381889,Negative,-0.125
823903005154152449,Positive,0.25
823903051933065217,Neutral,0.0
823903254308392961,Negative,-0.325
823903263674073088,Negative,-0.125
823903297677488128,Negative,-0.125
823903650305097729,Negative,-0.125
823903724653277184,Neutral,0.0
823903840051335168,Positive,0.375
823903907214725120,Negative,-0.125
823903969273663488,Negative,-0.125
823904157396566018,Negative,-0.125
823904287331909634,Positive,0.25
823904378411220992,Neutral,0.0
823904512771584002,Negative,-0.125
823904521411764224,Neutral,0.0
823904530450575360,Negative,-0.125
823904718464241664,Negative,-0.125
823904774638579712,Positive,0.25
823904866523287552,Positive,0.25
823904954737836036,Positive,0.25
823905205670543360,Negative,-0.125
823905562555453441,Negative,-0.125
823905622022307840,Negative,-0.125
823905623700082690,Negative,-0.125
823906109283061761,Negative,-0.325
823906273150246912,Negative,-0.125
823906358475034624,Negative,-0.125
823907435601534976,Negative,-0.125
823907472679337984,Negative,-0.125
823907668343472129,Positive,0.125
823908232699772929,Positive,0.125
823908244179460096,Negative,-0.125
823908352098848768,Negative,-0.125
823908507061784576,Positive,0.5
823908542474256384,Positive,0.125
823908608509440000,Neutral,0.0
823908611747233793,Negative,-0.125
823908639580753920,Negative,-0.375
823908673131073537,Neutral,0.0
823908672321581058,Neutral,0.0
823908847945388033,Neutral,0.0
823909027579129858,Negative,-0.125
823909088664784896,Negative,-0.125
823909125637730305,Positive,0.25
823909358354382849,Negative,-0.125
823909464654905345,Positive,1.25
823909827319627777,Negative,-0.125
823909838002548737,Positive,0.5
823909971138060289,Neutral,0.0
823910128764207104,Neutral,0.0
823910130790109185,Negative,-0.125
823910148276154369,Neutral,0.0
823910462031011840,Negative,-0.125
823910482469855234,Negative,-0.125
823910549440393216,Negative,-0.25
823910660048322561,Neutral,0.0
823910674678116352,Positive,1.375
823911182067204096,Neutral,0.0
823911279949729792,Negative,-0.125
823911670007349248,Neutral,0.0
823911866112114688,Neutral,0.0
823912028427395072,Neutral,0.0
823912031438905345,Positive,0.375
823912056579624966,Positive,0.5
823912330631188480,Positive,0.125
823912377561284608,Neutral,0.0
823912381915000832,Neutral,0.0
823912517730783232,Negative,-0.125
823912580968312832,Neutral,0.0
823912709951471618,Positive,0.375
823912741773672448,Negative,-0.325
823912829317251072,Negative,-0.125
823913123996463105,Neutral,0.0
823913242535796736,Neutral,0.0
823913560321441792,Positive,1.0
823913682921000962,Positive,0.125
823914059259068416,Positive,0.125
823914097452478464,Negative,-0.125
823914279439126528,Neutral,0.0
823914358472196096,Neutral,0.0
823914423597334528,Negative,-0.125
823914429599334402,Neutral,0.0
823914472926494720,Positive,0.125
823914910375497728,Negative,-0.375
823914971310542849,Negative,-0.125
823915570026414082,Negative,-0.325
823915952672739329,Positive,0.7
823916188451401728,Neutral,0.0
823916234211205120,Neutral,0.0
823916515410006016,Negative,-0.125
823916579217874945,Neutral,0.0
823916975801978881,Neutral,0.0
823917026573881344,Neutral,0.0
823917028725686274,Neutral,0.0
823917111500226562,Negative,-0.125
823917400768843776,Neutral,0.0
823917614837747713,Neutral,0.0
823917629291302912,Neutral,0.0
823917721234665475,Neutral,0.0
823917781292875776,Neutral,0.0
823917793078870017,Neutral,0.0
823917814503313408,Negative,-0.125
823917997899268096,Neutral,0.0
823918202434551808,Positive,0.125
823918268666810368,Positive,0.5
823918756292333571,Positive,0.625
823918820830089217,Neutral,0.0
823918881383346178,Neutral,0.0
823918977470570497,Neutral,0.0
823919051177136129,Neutral,0.0
823919132668264448,Neutral,0.0
823919287480020993,Neutral,0.0
823919606565928960,Neutral,0.0
823920180107558912,Positive,0.125
823920289901752320,Neutral,0.0
823920905776721920,Neutral,0.0
823921091546611712,Neutral,0.0
823921286963458048,Neutral,0.0
823921313551106048,Neutral,0.0
823921329766277121,Negative,-0.125
823921448167309313,Negative,-0.125
823921573522329601,Positive,0.25
823921765353222144,Negative,-0.125
823922029334237186,Negative,-0.125
823922206153592833,Neutral,0.0
823922227875872770,Neutral,0.0
823922306389000193,Neutral,0.0
823922306884005889,Neutral,0.0
823922366959013888,Neutral,0.0
823922544361304064,Neutral,0.0
823922546471010304,Neutral,0.0
823922594143473664,Neutral,0.0
823922607506472960,Neutral,0.0
823922609913995264,Positive,0.25
823922848607698944,Neutral,0.0
823923107463364609,Positive,0.125
823923140812226560,Neutral,0.0
823923262371598336,Positive,0.125
823923392759861249,Neutral,0.0
823923834516631552,Positive,0.125
823923914015469574,Neutral,0.0
823923968990187520,Neutral,0.0
823924127392296961,Neutral,0.0
823924142336593921,Positive,0.125
823924299962650628,Neutral,0.0
823924362365566976,Positive,0.5
823924589147394048,Positive,0.375
823925009877962752,Positive,1.45
823925055591694336,Neutral,0.0
823925267349454849,Neutral,0.0
823925310865440769,Neutral,0.0
823925528348528642,Neutral,0.0
823925568643051520,Positive,0.125
823925766484279296,Neutral,0.0
823925975146758145,Positive,0.125
823926121251016704,Negative,-0.125
823926229602627584,Negative,-0.325
823926424247668736,Negative,-0.125
823926559949979648,Negative,-0.125
823926611745640451,Negative,-0.125
823926842281299968,Neutral,0.0
823927008719699968,Negative,-0.75
823927235530854404,Neutral,0.0
823927341328035841,Neutral,0.0
823927476724207617,Neutral,0.0
823927506763812865,Negative,-0.25
823927597046206464,Neutral,0.0
823927767637102593,Neutral,0.0
823928026123698178,Neutral,0.0
823928570749841412,Neutral,0.0
823929037072502789,Neutral,0.0
823929264017993729,Neutral,0.0
823929473980579840,Neutral,0.0
823929767204241408,Positive,0.125
823929809302528000,Neutral,0.0
823930074957316098,Neutral,0.0
823930240179335168,Negative,-0.325
823930572196237312,Neutral,0.0
823930572691017728,Positive,0.25
823930924937027584,Positive,0.25
823931067715325952,Neutral,0.0
823931200112824320,Positive,0.125
823931623280254976,Positive,0.25
823932064214949888,Positive,0.5
823932352833474560,Neutral,0.0
823932930313560066,Neutral,0.0
823933570054033408,Neutral,0.0
823934196615876608,Neutral,0.0
823934511897419776,Positive,0.125
823934526317613057,Negative,-0.5
823935064211943424,Negative,-0.5
823935606279507968,Neutral,0.0
823935646842703873,Negative,-0.5
823935837087928320,Negative,-0.25
823936156031217664,Neutral,0.0
823936492921909248,Positive,0.125
823936843041251328,Negative,-0.125
823937215503831041,Neutral,0.0
823938030704726016,Neutral,0.0
823938386981425153,Negative,-0.125
823938668649975808,Neutral,0.0
823939103049785345,Neutral,0.0
823939138307100674,Neutral,0.0
823939149161988096,Neutral,0.0
823939155000442881,Negative,-0.125
823939178484404226,Neutral,0.0
823939258570461186,Positive,0.875
823939716479418368,Positive,0.375
823939733021659136,Neutral,0.0
823939770204229632,Positive,0.5
823940053953028096,Neutral,0.0
823940153219629056,Neutral,0.0
823940435295043584,Positive,0.125
823941054156017664,Positive,1.5250000000000001
823941319831777280,Neutral,0.0
823941525683970048,Neutral,0.0
823941581149499398,Neutral,0.0
823941903485988864,Negative,-0.125
823942182184906752,Negative,-0.375
823942413882376192,Positive,0.5
823942487601479681,Neutral,0.0
823942502315098112,Neutral,0.0
823942597227839488,Neutral,0.0
823942774143782914,Neutral,0.0
823942872797847552,Neutral,0.0
823942946743578624,Positive,0.375
823943093745487872,Neutral,0.0
823943122552029184,Neutral,0.0
823943176918630400,Neutral,0.0
823944191566823426,Neutral,0.0
823944937611948037,Neutral,0.0
823945052795838465,Negative,-0.5
823945080486686720,Neutral,0.0
823945236628049923,Negative,-0.375
823945256836022272,Positive,0.25
823945263169540100,Negative,-0.75
823945275488116737,Neutral,0.0
823945541964926976,Positive,0.25
823945574856560640,Neutral,0.0
823945657350094848,Neutral,0.0
823945711339245568,Positive,0.125
823945715584004097,Positive,0.5
823945809037291521,Neutral,0.0
823945927903756288,Neutral,0.0
823946097701912577,Neutral,0.0
823946416431230976,Positive,0.5
823946658408898560,Neutral,0.0
823946715258613763,Positive,0.325
823947311063724038,Positive,0.25
823947481943777280,Neutral,0.0
823947603469619200,Positive,0.5
823947757765398528,Negative,-0.125
823947757970984960,Positive,0.125
823947763826257920,Positive,0.125
823947851319353344,Neutral,0.0
823947922794573825,Neutral,0.0
823947938510635012,Neutral,0.0
823948313841934336,Neutral,0.0
823948343432925186,Neutral,0.0
823949200731869184,Positive,0.45
823949664764366848,Neutral,0.0
823949801104543744,Negative,-0.375
823949878011117568,Neutral,0.0
823950170027069440,Neutral,0.0
823950320753643521,Positive,0.7
823950587712651265,Positive,0.125
823951043419602944,Positive,0.5
823951063606841349,Neutral,0.0
823951095668047874,Positive,0.125
823951198969532416,Neutral,0.0
823951302967357441,Positive,0.125
823951490205224961,Neutral,0.0
823951505526882304,Neutral,0.0
823952100673646592,Negative,-0.125
823952955040759808,Negative,-0.325
823953232624025601,Neutral,0.0
823953288576073730,Neutral,0.0
823953848440156161,Positive,0.375
823954548570157056,Neutral,0.0
823955229985087488,Positive,0.125
823955327880204288,Neutral,0.0
823956064362110976,Neutral,0.0
823956131944996865,Positive,0.125
823956662654566400,Neutral,0.0
823957317997760512,Neutral,0.0
823957358737035265,Neutral,0.0
823957396070498304,Positive,0.375
823957473769955328,Positive,0.125
823957867384475648,Neutral,0.0
823958834016350208,Neutral,0.0
823958884226367488,Neutral,0.0
823959050295590914,Neutral,0.0
823959261738766336,Neutral,0.0
823959652853547008,Neutral,0.0
823959692087066624,Neutral,0.0
823959895233982465,Neutral,0.0
823960013291089921,Positive,0.25
823960081616273408,Neutral,0.0
823960448487845891,Negative,-0.125
823960689056382978,Negative,-0.125
823961409184759808,Neutral,0.0
823961808922808320,Negative,-0.125
823962075646992384,Neutral,0.0
823962359383412736,Neutral,0.0
823962382430937088,Negative,-0.125
823963031235362817,Neutral,0.0
823963206540492800,Neutral,0.0
823963299670802434,Neutral,0.0
823963341274095616,Positive,0.125
823963934449422338,Neutral,0.0
823963947908861952,Neutral,0.0
823964853610172416,Positive,1.0
823964868793356288,Negative,-0.625
823964931875893250,Positive,0.875
823965315453386752,Neutral,0.0
823966212250107904,Positive,0.25
823966738375118850,Neutral,0.0
823967077123969024,Neutral,0.0
823967278781829124,Negative,-0.125
823967335593705472,Neutral,0.0
823967538686128133,Neutral,0.0
823968234089091076,Positive,0.625
823968434744606720,Negative,-0.125
823968610251063296,Positive,0.25
823968635454717953,Positive,0.875
823968708985024513,Neutral,0.0
823968766442795009,Neutral,0.0
823968859111751683,Neutral,0.0
823969043984039936,Neutral,0.0
823969594742337536,Negative,-0.5
823970813799960577,Positive,0.375
823970881412046848,Negative,-0.5
823971034827198465,Negative,-0.325
823971091047710721,Neutral,0.0
823971536797364224,Neutral,0.0
823972139325755393,Neutral,0.0
823972264882405377,Neutral,0.0
823972445858234371,Neutral,0.0
823972694324629509,Neutral,0.0
823972766554656771,Neutral,0.0
